state,Station,District,District LGD Code,Latitude,Longitude,hour,rainfall_mm,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_24h,flood_soon,flood_event_id,rainfall_12h,rainfall_48h,rainfall_72h,rainfall_6h_max,rainfall_24h_max,month,hour_of_day,is_monsoon,hours_since_prev
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-07-11 12:00:00,4.0,6.0,94.0,244.5,286.0,0,,262.0,476.5,593.5,87.0,87.0,7,12,1,1.0
Uttarakhand,Sonprayag_1,Rudraprayag,54,30.63547222,78.99941667,2023-07-11 12:00:00,11.5,6.0,24.0,59.0,59.0,0,,65.0,214.0,318.5,17.5,17.5,7,12,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-11 12:00:00,31.0,25.0,151.0,324.5,490.5,0,,415.5,683.0,792.0,98.5,98.5,7,12,1,1.0
Uttarakhand,Chandranagar_1,Rudraprayag,54,30.41541667,79.06208333,2023-07-11 12:00:00,13.5,3.0,13.0,29.0,29.0,0,,57.0,181.0,628.0,8.0,8.0,7,12,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-07-11 12:00:00,0.5,0.5,83.5,304.0,382.0,0,,360.5,496.0,649.5,83.0,83.0,7,12,1,1.0
Uttarakhand,Pithoragarh,Pithoragarh,53,29.57938889,80.21886111,2023-07-11 12:00:00,0.5,0.5,0.5,1.5,2.0,0,,30.5,134.5,204.0,2.0,5.5,7,12,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-07-11 12:00:00,11.5,5.5,11.0,11.5,12.0,0,,39.0,295.0,529.0,7.0,13.0,7,12,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-07-11 12:00:00,20.5,29.5,68.5,153.5,203.5,0,,188.5,375.5,596.0,39.0,39.0,7,12,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-07-11 12:00:00,11.0,7.0,9.0,10.0,10.5,0,,70.5,629.5,1184.0,8.0,17.0,7,12,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-07-11 13:00:00,0.5,0.5,1.0,250.0,381.0,0,,359.0,491.5,647.5,83.0,83.0,7,13,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-07-11 13:00:00,20.5,20.5,50.0,167.0,223.5,0,,206.5,391.0,609.5,39.0,39.0,7,13,1,1.0
Uttarakhand,Pithoragarh,Pithoragarh,53,29.57938889,80.21886111,2023-07-11 13:00:00,0.5,0.5,1.0,2.0,2.5,0,,26.5,133.0,202.5,2.0,5.5,7,13,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-07-11 13:00:00,12.5,7.5,16.0,17.5,18.0,0,,78.5,606.0,1183.5,11.0,17.0,7,13,1,1.0
Uttarakhand,Sonprayag_1,Rudraprayag,54,30.63547222,78.99941667,2023-07-11 13:00:00,12.5,8.5,15.0,67.5,67.5,0,,74.5,217.5,325.5,17.5,17.5,7,13,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-07-11 13:00:00,0.5,0.5,1.5,4.5,5.5,0,,8.5,176.0,325.0,1.0,8.0,7,13,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-07-11 13:00:00,13.5,7.0,15.0,18.5,19.0,0,,47.5,299.0,540.0,11.5,13.0,7,13,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-07-11 13:00:00,4.0,4.0,11.0,226.0,290.0,0,,265.5,479.5,593.0,87.0,87.0,7,13,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-11 13:00:00,31.5,29.5,82.0,354.0,520.0,0,,414.5,710.5,814.5,98.5,98.5,7,13,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-11 13:00:00,1.5,1.5,4.5,29.5,54.0,0,,39.5,306.0,364.5,12.5,51.0,7,13,1,1.0
Uttarakhand,Chandranagar_1,Rudraprayag,54,30.41541667,79.06208333,2023-07-11 13:00:00,16.5,7.0,12.0,36.0,36.0,0,,66.0,193.0,608.5,13.5,13.5,7,13,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-07-11 14:00:00,0.5,0.5,1.5,167.5,379.5,0,,359.0,487.0,645.5,83.0,83.0,7,14,1,1.0
Uttarakhand,Baijnath (Gomti),Bageshwar,46,29.90822222,79.61769444,2023-07-11 14:00:00,1.0,0.5,0.5,0.5,0.5,0,,10.5,46.5,71.5,1.5,1.5,7,14,1,1.0
Uttarakhand,Sonprayag_1,Rudraprayag,54,30.63547222,78.99941667,2023-07-11 14:00:00,13.5,11.5,26.0,61.5,79.0,0,,85.0,218.0,333.5,17.5,17.5,7,14,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-07-11 14:00:00,21.0,20.5,70.5,148.5,243.5,0,,225.0,406.5,621.0,39.0,39.0,7,14,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-07-11 14:00:00,0.5,0.5,1.5,4.0,6.0,0,,8.5,168.5,321.0,1.0,8.0,7,14,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-07-11 14:00:00,4.0,4.0,14.0,187.5,293.0,0,,269.0,482.5,592.0,87.0,87.0,7,14,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-07-11 14:00:00,20.0,11.5,24.0,30.0,30.5,0,,60.0,304.5,416.5,13.5,13.5,7,14,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-07-11 14:00:00,2.0,1.5,1.5,1.5,1.5,0,,37.0,144.0,357.5,5.5,6.0,7,14,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-07-11 14:00:00,15.5,11.0,25.5,28.0,29.0,0,,85.5,584.0,1184.5,12.5,17.0,7,14,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-11 14:00:00,31.5,31.0,85.5,300.0,551.0,0,,436.0,738.5,836.5,98.5,98.5,7,14,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-11 14:00:00,1.5,1.5,4.5,31.0,55.5,0,,40.0,304.0,365.5,12.5,51.0,7,14,1,1.0
Uttarakhand,Pithoragarh,Pithoragarh,53,29.57938889,80.21886111,2023-07-11 14:00:00,1.0,0.5,1.5,2.0,3.0,0,,22.5,131.5,201.0,1.5,5.5,7,14,1,1.0
Uttarakhand,Chandranagar_1,Rudraprayag,54,30.41541667,79.06208333,2023-07-11 14:00:00,19.0,13.5,23.5,41.5,49.5,0,,78.0,207.5,580.0,16.5,16.5,7,14,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-07-11 15:00:00,20.0,12.5,31.0,40.0,41.5,0,,87.0,565.0,1188.5,15.5,17.0,7,15,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-07-11 15:00:00,21.0,20.5,61.5,130.0,261.5,0,,244.0,422.5,632.0,39.0,39.0,7,15,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-11 15:00:00,31.5,31.5,92.0,243.0,580.0,0,,433.5,760.5,856.5,31.5,98.5,7,15,1,1.0
Uttarakhand,Baijnath (Gomti),Bageshwar,46,29.90822222,79.61769444,2023-07-11 15:00:00,1.0,0.5,1.0,1.0,1.0,0,,10.5,47.0,72.0,1.0,1.5,7,15,1,1.0
Uttarakhand,Sitarganj_1,UDHAM SINGH NAGAR,56,28.92971389,79.703,2023-07-11 15:00:00,0.5,0.5,0.5,0.5,0.5,0,,6.0,117.0,239.0,0.5,40.0,7,15,1,1.0
Uttarakhand,Tumaria,UDHAM SINGH NAGAR,56,29.30704722,78.93133056,2023-07-11 15:00:00,28.5,8.0,8.0,8.0,16.5,0,,85.0,585.0,931.5,22.0,23.5,7,15,1,1.0
Uttarakhand,Badrinath_1,Chamoli,47,30.74513889,79.49436111,2023-07-11 15:00:00,0.5,0.5,0.5,5.0,13.0,0,,34.5,165.5,243.5,4.5,4.5,7,15,1,1.0
Uttarakhand,Sonprayag_1,Rudraprayag,54,30.63547222,78.99941667,2023-07-11 15:00:00,14.5,12.5,32.5,56.5,91.5,0,,96.5,218.0,342.5,13.5,17.5,7,15,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-11 15:00:00,6.5,0.5,3.5,41.0,109.0,0,,97.0,229.0,356.5,28.0,28.0,7,15,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-07-11 15:00:00,21.5,13.5,32.0,43.0,44.0,0,,72.0,316.5,435.5,20.0,20.0,7,15,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-07-11 15:00:00,0.5,0.5,1.5,3.5,6.5,0,,8.5,161.0,317.0,0.5,8.0,7,15,1,1.0
Uttarakhand,Chandranagar_1,Rudraprayag,54,30.41541667,79.06208333,2023-07-11 15:00:00,22.5,16.5,37.0,50.0,66.0,0,,92.5,224.0,553.0,19.0,19.0,7,15,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-11 15:00:00,1.5,1.5,4.5,20.0,57.0,0,,36.0,302.0,366.5,1.5,51.0,7,15,1,1.0
Uttarakhand,Pithoragarh,Pithoragarh,53,29.57938889,80.21886111,2023-07-11 15:00:00,1.0,0.5,1.5,2.0,3.5,0,,18.5,130.5,201.0,1.0,5.5,7,15,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-07-11 15:00:00,4.0,4.0,12.0,106.0,296.5,0,,268.5,485.5,590.5,6.0,87.0,7,15,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-07-11 15:00:00,2.5,2.0,3.5,3.5,3.5,0,,34.0,144.5,357.5,5.5,6.0,7,15,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-07-11 15:00:00,0.5,0.5,1.5,85.0,379.5,0,,359.0,482.5,645.5,83.0,83.0,7,15,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-07-11 16:00:00,0.5,0.5,1.5,2.5,379.5,0,,357.0,478.0,645.5,83.0,83.0,7,16,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-11 16:00:00,1.5,1.5,4.5,9.0,58.0,0,,32.5,300.0,367.5,1.5,51.0,7,16,1,1.0
Uttarakhand,Tumaria,UDHAM SINGH NAGAR,56,29.30704722,78.93133056,2023-07-11 16:00:00,29.0,21.5,29.5,29.5,38.0,0,,111.5,553.0,956.0,28.5,28.5,7,16,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-07-11 16:00:00,0.5,20.0,45.0,60.0,64.0,0,,89.5,330.0,456.0,21.5,21.5,7,16,1,1.0
Uttarakhand,Baijnath (Gomti),Bageshwar,46,29.90822222,79.61769444,2023-07-11 16:00:00,1.5,1.0,2.0,2.0,2.0,0,,10.5,46.5,72.5,1.0,1.5,7,16,1,1.0
Uttarakhand,Pithoragarh,Pithoragarh,53,29.57938889,80.21886111,2023-07-11 16:00:00,3.5,1.0,2.0,3.0,4.5,0,,14.0,129.5,199.5,1.0,5.5,7,16,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-07-11 16:00:00,22.5,15.5,39.0,55.0,57.0,0,,100.0,550.5,1197.0,20.0,20.0,7,16,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-07-11 16:00:00,21.0,21.0,62.0,112.0,280.5,0,,240.0,438.5,642.5,39.0,39.0,7,16,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-07-11 16:00:00,14.5,2.0,5.5,5.5,5.5,0,,30.5,145.0,358.0,5.5,6.0,7,16,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-07-11 16:00:00,4.0,4.0,12.0,23.0,300.0,0,,266.0,488.5,589.0,6.0,87.0,7,16,1,1.0
Uttarakhand,Chandranagar_1,Rudraprayag,54,30.41541667,79.06208333,2023-07-11 16:00:00,24.0,19.0,49.0,61.0,85.0,0,,110.5,243.5,529.5,22.5,22.5,7,16,1,1.0
Uttarakhand,Badrinath_1,Chamoli,47,30.74513889,79.49436111,2023-07-11 16:00:00,0.5,0.5,1.0,1.0,13.5,0,,32.5,163.0,243.0,4.5,4.5,7,16,1,1.0
Uttarakhand,Sonprayag_1,Rudraprayag,54,30.63547222,78.99941667,2023-07-11 16:00:00,15.0,13.5,37.5,52.5,105.0,0,,110.5,224.0,352.5,14.5,17.5,7,16,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-07-11 16:00:00,0.5,0.5,1.5,3.0,7.0,0,,8.0,153.5,313.0,0.5,8.0,7,16,1,1.0
Uttarakhand,Sitarganj_1,UDHAM SINGH NAGAR,56,28.92971389,79.703,2023-07-11 16:00:00,0.5,0.5,1.0,1.0,1.0,0,,6.0,117.0,232.0,0.5,40.0,7,16,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-11 16:00:00,31.5,31.5,94.0,176.0,594.5,0,,437.5,782.5,874.5,31.5,98.5,7,16,1,1.0
Uttarakhand,Sitarganj_1,UDHAM SINGH NAGAR,56,28.92971389,79.703,2023-07-11 17:00:00,0.5,0.5,1.5,1.5,1.5,0,,6.0,117.0,225.0,0.5,40.0,7,17,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-07-11 17:00:00,0.5,0.5,1.5,3.0,377.5,0,,338.0,473.5,593.5,0.5,83.0,7,17,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-07-11 17:00:00,21.0,21.0,62.5,133.0,299.5,0,,253.5,454.5,653.0,21.0,39.0,7,17,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-11 17:00:00,31.5,31.5,94.5,180.0,594.0,0,,444.5,804.5,903.5,31.5,98.5,7,17,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-07-11 17:00:00,13.0,2.5,6.5,8.0,8.0,0,,42.0,157.5,370.5,14.5,14.5,7,17,1,1.0
Uttarakhand,Tumaria,UDHAM SINGH NAGAR,56,29.30704722,78.93133056,2023-07-11 17:00:00,29.0,28.5,58.0,58.0,66.5,0,,140.0,565.0,965.5,29.0,29.0,7,17,1,1.0
Uttarakhand,Chandranagar_1,Rudraprayag,54,30.41541667,79.06208333,2023-07-11 17:00:00,24.5,22.5,58.0,81.5,107.5,0,,130.0,264.5,505.0,24.0,24.0,7,17,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-07-11 17:00:00,22.5,20.0,48.0,73.5,77.0,0,,114.5,538.5,1208.0,22.5,22.5,7,17,1,1.0
Uttarakhand,Sonprayag_1,Rudraprayag,54,30.63547222,78.99941667,2023-07-11 17:00:00,15.0,14.5,40.5,66.5,119.5,0,,125.0,220.5,363.0,15.0,17.5,7,17,1,1.0
Assam,Dibrugarh WR Office,DIBRUGARH,286,27.465967,94.910608,2023-07-11 17:00:00,1.0,3.0,3.0,3.0,8.0,0,,31.0,448.0,579.0,3.0,25.0,7,17,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-07-11 17:00:00,21.5,21.5,55.0,79.0,85.5,0,,87.0,322.5,455.5,21.5,21.5,7,17,1,1.0
Uttarakhand,Badrinath_1,Chamoli,47,30.74513889,79.49436111,2023-07-11 17:00:00,0.5,0.5,1.5,1.5,14.0,0,,30.5,161.5,242.5,4.5,4.5,7,17,1,1.0
Uttarakhand,Tanakpur_1,Champawat,48,29.07222222,80.1175,2023-07-11 17:00:00,0.5,0.5,0.5,0.5,0.5,0,,6.0,24.0,37.0,0.5,0.5,7,17,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-11 17:00:00,1.5,1.5,4.5,9.0,58.5,0,,33.5,298.0,368.5,1.5,51.0,7,17,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-07-11 17:00:00,1.0,0.5,1.5,3.0,7.5,0,,7.5,146.0,309.0,0.5,1.0,7,17,1,1.0
Uttarakhand,Pithoragarh,Pithoragarh,53,29.57938889,80.21886111,2023-07-11 17:00:00,5.0,1.0,2.5,4.0,5.5,0,,14.5,131.0,200.5,3.5,5.5,7,17,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-07-11 17:00:00,4.0,4.0,12.0,26.0,303.5,0,,268.5,491.5,587.5,4.0,87.0,7,17,1,1.0
Uttarakhand,Pithoragarh,Pithoragarh,53,29.57938889,80.21886111,2023-07-11 18:00:00,2.5,3.5,5.5,7.0,9.0,0,,18.5,134.0,203.0,5.0,5.5,7,18,1,1.0
Assam,Dibrugarh WR Office,DIBRUGARH,286,27.465967,94.910608,2023-07-11 18:00:00,1.0,2.0,5.0,5.0,9.0,0,,28.0,446.0,574.0,3.0,25.0,7,18,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-07-11 18:00:00,1.0,14.5,19.0,22.5,22.5,0,,54.5,168.5,379.5,14.5,14.5,7,18,1,1.0
Assam,Dibrugarh WR Office,DIBRUGARH,286,27.465967,94.910608,2023-07-11 23:00:00,5.0,1.0,1.0,5.0,9.0,0,,26.0,448.0,578.0,5.0,25.0,7,23,1,1.0
Assam,Kochugaon Child Dev Office,KOKRAJHAR,294,26.565861,90.063724,2023-07-12 03:00:00,12.5,24.5,24.5,25.5,69.0,0,,136.0,580.0,824.5,33.0,34.0,7,3,1,1.0
Assam,Bongaigaon_1,BONGAIGAON,281,26.4875,90.54416667,2023-07-12 04:00:00,5.0,13.0,14.0,23.0,27.0,0,,69.0,417.0,558.0,7.0,36.0,7,4,1,1.0
Assam,Kochugaon Child Dev Office,KOKRAJHAR,294,26.565861,90.063724,2023-07-12 04:00:00,7.0,33.0,57.5,58.5,102.0,0,,147.0,578.0,835.5,33.0,34.0,7,4,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-12 05:00:00,1.0,0.5,0.5,0.5,91.0,0,,95.0,230.0,363.0,6.5,28.0,7,5,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-12 06:00:00,1.5,1.0,1.5,1.5,91.0,0,,91.0,230.5,363.5,6.5,28.0,7,6,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-07-12 07:00:00,1.0,0.5,0.5,0.5,2.0,0,,6.5,24.5,41.0,1.0,1.0,7,7,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-12 07:00:00,32.0,0.5,0.5,0.5,543.0,0,,489.5,849.0,962.5,32.0,98.5,7,7,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-12 07:00:00,8.5,1.0,2.5,2.5,92.0,0,,87.5,230.5,345.5,6.5,28.0,7,7,1,1.0
Uttarakhand,Badrinath_1,Chamoli,47,30.74513889,79.49436111,2023-07-12 08:00:00,0.5,0.5,0.5,0.5,11.5,0,,26.5,157.0,241.0,4.5,4.5,7,8,1,1.0
Uttarakhand,Sonprayag_1,Rudraprayag,54,30.63547222,78.99941667,2023-07-12 08:00:00,15.0,15.0,15.0,15.0,147.0,0,,147.0,229.0,384.0,15.0,17.5,7,8,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-07-12 08:00:00,1.0,1.0,1.5,1.5,3.0,0,,7.0,25.0,41.0,1.0,1.0,7,8,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-07-12 08:00:00,4.0,4.0,4.0,4.0,211.5,0,,211.5,497.5,584.5,4.0,87.0,7,8,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-07-12 08:00:00,22.5,22.5,22.5,22.5,143.5,0,,143.5,514.5,1229.0,22.5,22.5,7,8,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-07-12 08:00:00,13.5,13.5,14.0,14.0,50.5,0,,63.0,178.0,375.5,14.5,14.5,7,8,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-07-12 08:00:00,21.5,21.0,21.0,21.0,274.0,0,,290.5,486.5,674.0,21.0,39.0,7,8,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-12 08:00:00,0.5,1.5,3.5,4.0,89.0,0,,91.0,238.0,339.5,8.5,28.0,7,8,1,1.0
Uttarakhand,Chandranagar_1,Rudraprayag,54,30.41541667,79.06208333,2023-07-12 08:00:00,24.5,24.5,24.5,24.5,172.5,0,,172.5,307.5,449.0,24.5,24.5,7,8,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-12 08:00:00,1.5,1.5,1.5,1.5,40.0,0,,34.5,294.0,370.5,1.5,51.0,7,8,1,1.0
Assam,Bongaigaon_1,BONGAIGAON,281,26.4875,90.54416667,2023-07-12 08:00:00,1.0,3.0,8.0,28.0,42.0,0,,71.0,417.0,566.0,7.0,33.0,7,8,1,1.0
Assam,Morigaon_1,BARPETA,280,26.51312,91.26476,2023-07-12 08:00:00,2.0,87.0,87.0,93.0,97.0,0,,66.0,391.5,591.5,16.0,111.0,7,8,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-07-12 08:00:00,0.5,0.5,0.5,0.5,1.5,0,,6.0,24.5,43.0,0.5,0.5,7,8,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-07-12 08:00:00,1.5,1.0,1.0,1.0,8.5,0,,8.5,132.5,302.5,1.5,1.5,7,8,1,1.0
Assam,NH27 Crossing Amlighat Killing,MARIGAON,296,26.12027,92.27875,2023-07-12 08:00:00,4.0,2.0,2.0,3.0,34.0,0,,46.0,149.0,184.0,15.0,15.0,7,8,1,1.0
Assam,Kochugaon Child Dev Office,KOKRAJHAR,294,26.565861,90.063724,2023-07-12 08:00:00,10.5,15.5,22.5,92.5,128.5,0,,150.0,603.0,857.0,33.0,34.0,7,8,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-07-12 08:00:00,32.0,32.0,32.5,32.5,490.0,0,,433.0,871.5,991.5,32.0,98.5,7,8,1,1.0
Uttarakhand,Danda_1,Champawat,48,29.15927778,80.10852778,2023-07-12 08:00:00,0.5,0.5,0.5,0.5,0.5,0,,6.0,24.0,36.0,0.5,0.5,7,8,1,1.0
Assam,Kochugaon Child Dev Office,KOKRAJHAR,294,26.565861,90.063724,2023-07-12 09:00:00,21.5,20.0,35.5,88.0,127.0,0,,126.5,609.0,861.5,33.0,34.0,7,9,1,1.0
Uttarakhand,Badrinath_1,Chamoli,47,30.74513889,79.49436111,2023-07-12 09:00:00,0.5,0.5,1.0,1.0,8.0,0,,24.5,154.0,237.5,0.5,4.5,7,9,1,1.0
Assam,Nowgaon WRD,NAGAON,297,26.34916667,92.68583333,2023-07-12 09:00:00,9.0,37.0,37.0,38.0,59.0,0,,235.0,357.0,451.0,70.0,70.0,7,9,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-12 09:00:00,0.5,8.5,11.0,12.5,73.0,0,,90.5,237.0,325.5,8.5,28.0,7,9,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-12 09:00:00,1.5,1.5,3.0,3.0,29.0,0,,29.0,292.0,371.5,1.5,51.0,7,9,1,1.0
Assam,Bongaigaon_1,BONGAIGAON,281,26.4875,90.54416667,2023-07-12 09:00:00,1.0,5.0,8.0,33.0,47.0,0,,47.0,416.0,566.0,7.0,33.0,7,9,1,1.0
Assam,NH27 Crossing Amlighat Killing,MARIGAON,296,26.12027,92.27875,2023-07-12 09:00:00,2.0,15.0,17.0,18.0,49.0,0,,41.0,152.0,185.0,15.0,15.0,7,9,1,1.0
Assam,Morigaon_1,BARPETA,280,26.51312,91.26476,2023-07-12 09:00:00,1.0,16.0,103.0,103.0,113.0,0,,37.0,389.5,592.5,16.0,111.0,7,9,1,1.0
Assam,Nowgaon WRD,NAGAON,297,26.34916667,92.68583333,2023-07-12 10:00:00,1.0,70.0,107.0,108.0,129.0,0,,243.0,365.0,458.0,70.0,70.0,7,10,1,1.0
Assam,Kochugaon Child Dev Office,KOKRAJHAR,294,26.565861,90.063724,2023-07-12 10:00:00,8.5,10.5,46.0,65.5,127.0,0,,144.5,628.0,881.5,33.0,34.0,7,10,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-12 10:00:00,1.5,1.5,4.5,4.5,18.0,0,,18.0,290.0,372.5,1.5,51.0,7,10,1,1.0
Uttarakhand,Badrinath_1,Chamoli,47,30.74513889,79.49436111,2023-07-12 10:00:00,0.5,0.5,1.5,1.5,4.0,0,,22.5,150.0,233.0,0.5,4.5,7,10,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-12 10:00:00,1.5,0.5,10.5,13.0,45.5,0,,66.5,236.0,325.5,8.5,28.0,7,10,1,1.0
Assam,NH27 Crossing Amlighat Killing,MARIGAON,296,26.12027,92.27875,2023-07-12 10:00:00,1.0,4.0,21.0,21.0,53.0,0,,42.0,153.0,185.0,15.0,15.0,7,10,1,1.0
Assam,Morigaon_1,BARPETA,280,26.51312,91.26476,2023-07-12 10:00:00,1.0,2.0,105.0,105.0,115.0,0,,37.0,386.5,592.5,16.0,80.0,7,10,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-07-12 11:00:00,1.0,1.5,4.5,6.0,18.0,0,,18.0,286.5,373.5,1.5,51.0,7,11,1,1.0
Assam,Kochugaon Child Dev Office,KOKRAJHAR,294,26.565861,90.063724,2023-07-12 11:00:00,4.5,21.5,52.0,74.5,146.0,0,,152.5,636.0,888.5,21.5,34.0,7,11,1,1.0
Assam,Dibrugarh WR Office,DIBRUGARH,286,27.465967,94.910608,2023-07-12 11:00:00,1.0,2.0,3.0,4.0,22.0,0,,36.0,341.0,585.0,11.0,25.0,7,11,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-07-12 11:00:00,5.0,0.5,9.5,13.0,42.5,0,,40.0,237.0,325.0,8.5,28.0,7,11,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-07-12 11:00:00,4.0,12.5,13.0,13.5,17.5,0,,260.0,480.0,576.0,7.0,83.0,7,11,1,1.0
Assam,Nowgaon WRD,NAGAON,297,26.34916667,92.68583333,2023-07-12 11:00:00,1.0,9.0,116.0,116.0,138.0,0,,228.0,365.0,446.0,70.0,70.0,7,11,1,1.0
